building_id,mean_temp,std_temp,pct_above_18,pct_below_15
10323,14.300907,7.364424,38.09248740412695,53.307018388370075
10324,16.415834,7.0210857,49.37507930465677,41.392272554244386
10330,14.988788,7.1804338,40.85320445599477,49.573701727989786
10334,15.042805,7.1921906,41.34090585499359,48.94243090601319
10337,13.964842,6.8365135,33.97373972359679,56.95246732251641
10340,13.449393,7.4915185,32.84563067954506,60.363681393000704
10349,13.664728,7.362954,34.314267182357604,58.21942489249766
10350,16.628529,7.2680883,50.79432405336624,40.56322459576875
10354,12.336491,6.7299547,26.106248766134264,64.94787211040396
10356,12.479014,6.9002604,27.032301962469564,64.8483383469417
10357,11.89127,6.844235,23.819081533552236,69.11621884104888
10363,15.932343,6.9245605,45.86470699726037,44.425108120681635
10366,15.816185,6.8256955,44.01048392496724,45.29419079595565
10370,15.608603,7.674701,46.58131133134795,46.13581994824977
10371,12.761663,6.915842,27.578156719447826,63.76243402354852
10372,15.67698,7.171118,44.88940882008869,46.9121527872242
10376,14.45919,6.5569463,35.44147017386323,52.65594277840566
10382,16.942999,6.333224,51.31354486523371,36.71228376107257
10386,15.179567,6.70066,39.497443553952984,49.35983210558192
10388,16.398848,6.658362,48.70182887001959,40.68652608005972
10394,14.609623,7.00117,37.9853877220269,52.29052031734
10396,15.404733,6.9934797,42.537638972400046,47.54359282707884
10401,17.100744,6.7415924,50.81863714802811,39.49380585602648
10405,17.750223,7.0983834,57.608310707118406,34.78337858576319
10417,16.045248,6.7083745,45.71745588603744,43.339060095207415
10422,15.157357,7.1478157,42.486586712955656,48.31544895060754
10430,14.14403,6.9074554,35.487496213194696,55.35771873076059
10437,13.821963,7.7908063,37.746944423091705,55.78445691444385
10447,17.165916,6.408306,52.78738946559016,35.71462898885044
10455,15.193254,7.0494127,41.83121500983507,48.75737630503858
10456,14.456605,6.6278768,36.51034407367932,52.2259572025908
10464,15.173544,6.4687157,39.09290257285455,48.69075141640951
10477,12.006727,7.140813,26.390864509454797,66.9266196496603
10478,12.384017,7.2126474,28.449944760340966,65.01150403908332
10483,11.762914,6.861126,23.73765153681987,69.9104530153352
10490,14.562023,7.091739,38.34056761268781,52.97161936560934
10491,17.111061,6.933673,52.201579637386885,39.04006651104787
10493,16.346735,7.000781,47.977569101104955,43.00029863622789
10495,15.860658,6.9444256,44.21712166741257,46.3887645717452
10498,15.261004,6.902847,40.707336215165746,49.65430468526154
10504,16.54456,7.0408573,49.534271142745055,41.6208036765118
10507,15.406047,6.9543586,41.40986594402744,49.06832298136646
10515,11.173905,6.411747,20.76053442959918,71.11045857191797
10522,13.640572,6.789586,33.12495985956198,56.13881098670549
10524,14.491359,6.388743,35.6752603722042,52.32414205224518
10532,13.548929,6.6085625,30.138147853424996,60.22411521452705
10535,14.9612875,6.756015,39.832579738482224,50.04888182818037
10538,16.142254,6.5741777,46.540232897742165,42.833339573894484
10541,13.540283,6.617772,30.10987976753488,60.13034987412061
10580,15.140386,7.208225,42.17535037481957,49.30739861246916
10584,13.239747,6.5593505,28.496735392976262,61.1994694208703
10587,14.987542,6.702749,40.46808083206253,47.931258047136815
10588,9.104431,5.9338703,13.736044841802936,81.28688562560801
10589,13.413489,6.4483624,28.655152338443624,61.43605666601979
10593,13.412947,6.587097,29.58732212160414,60.02716688227684
10594,11.585404,6.4614773,21.663042352697527,70.35311173242208
10604,14.255621,7.05502,36.46114396157453,53.109631245574754
10605,14.458219,6.624784,36.38249665602053,52.63423689023558
10608,15.187869,6.702432,40.50021047742086,48.45190228041399
10609,14.411504,6.6565094,36.35539437896645,52.77754883375917
10611,12.368907,6.774787,26.138103856327437,66.41027425866629
10612,15.486012,6.4379497,40.951790048873946,46.79706974060891
10614,15.519565,6.962545,44.096571792306996,46.19805401473129
10618,15.152535,6.8529744,39.49485946699138,49.62779779314847
10628,12.165638,6.6671243,24.77046738038319,65.69829886013235
10633,17.103104,7.046085,53.60014006623965,37.43999766556267
10634,18.379694,6.2283535,61.381697171381035,28.60698835274542
10637,16.524557,7.138767,50.69303826407305,40.58944178086666
10649,13.906778,7.141745,34.77691677025204,56.76258231731507
10650,14.910409,7.140497,40.12142237640936,50.58509573687371
10651,14.998339,6.358905,38.327531250459025,49.9361036442956
10653,13.9487095,7.140576,35.45271743748053,55.92483502789657
10655,14.73622,7.239633,41.246112029590606,50.89528399697368
10678,13.687896,6.904918,34.15244680719234,56.58450747859276
10682,10.200847,6.0128746,15.954535887181645,77.5073668701326
10691,14.847245,6.6775217,38.32081810618108,49.99947341260229
10692,13.685764,6.9086094,32.36852746504352,59.38770298167578
10696,11.439293,6.9118757,22.166528627822178,71.8734201723155
10700,13.087055,6.9408755,29.78596347864349,61.83067752040314
10701,17.365656,6.332648,53.405151526447234,34.754165579453534
10702,16.872932,6.71058,50.75121102028459,38.91916439600363
10705,15.92934,7.0427065,47.4095854160541,43.71263353915515
10706,16.28289,6.3829536,47.05170022852009,40.24102033242837
10707,16.026817,6.6556926,46.4600529512537,41.87509733686341
10708,14.391063,6.9188647,37.05085810348968,52.69808427703164
10709,16.100216,7.0671,47.55931773278472,43.19092243832587
10712,14.711663,6.5664787,37.61230450696935,51.34025954819389
10714,14.429629,6.825979,37.07848541462422,52.3575220584155
10715,12.636937,6.9882393,29.37905139740002,62.52169600793454
10721,13.746824,7.0853972,34.23077893568166,56.718225631450125
10722,14.690964,7.006191,38.28524319868096,51.89246129889163
10724,14.314251,6.8587093,36.72483810778181,53.27186916913621
10726,13.685364,7.0508924,32.30692263171835,58.669230241021765
10733,14.456724,7.2429457,37.975284365411675,53.65733755996678
10737,14.083922,6.9289966,34.35522151898734,56.924940664556964
10739,13.276841,6.7399626,30.049395798793306,60.718375578990546
10742,16.452799,6.640392,47.1661392848142,42.3959004228389
10765,15.083384,6.9323997,40.60921913480435,50.25373765516555
10769,16.302212,7.232138,48.07993014235526,43.57776739841196
10772,14.004939,7.2034597,35.372058873749275,55.81395348837209
10773,16.253262,7.253699,48.129172801904105,43.70776771486778
10776,13.4314165,6.900881,31.388245446700274,58.80456011264024
10782,16.934643,7.198126,52.435390696260264,39.86013986013986
10786,17.247627,6.8710566,53.52636012947279,37.453997250920054
10790,15.495655,7.2433963,42.8702522785952,48.61884468224096
10791,15.190971,7.090367,40.00605489773951,51.184068891280944
10793,14.193645,6.651784,34.73012930844256,55.48347235094223
10794,15.250449,7.0614753,40.1974024241818,50.85946748028477
10797,14.600453,6.9042788,37.49765610350647,53.70335645977874
10798,16.28325,6.9711447,46.57763637124796,43.98487322253388
10799,14.324421,7.174273,35.667067803036545,56.13821071198958
108,16.937208,6.731652,51.10028164405334,38.9895873505592
10801,14.204065,6.5456414,34.15466092186168,55.437368161213584
10803,17.735659,6.7406297,56.393116650977824,34.19146033189842
10806,15.911133,6.4505997,44.223710828195216,43.51507516383414
10821,18.969633,6.2253838,65.04105289705484,26.08423550071457
10822,18.28992,6.7477307,61.56170469158895,30.876176944037265
10823,18.598421,6.6791844,62.02260600954788,30.222374333052514
10830,15.919471,7.432503,46.843130995783,45.32517934846525
10834,12.864628,6.7226205,27.40733936526891,64.21255683644881
10836,17.534403,7.3720927,55.31718048088487,37.54356027508506
10841,15.953307,7.4090757,46.89360713352116,45.28740306137268
10845,15.962559,7.4227114,47.023557080618424,45.11990592589737
10849,12.932616,6.9092274,29.00734917426578,63.08367253793348
10851,17.596958,7.410646,55.84374032407885,37.2143668077201
10853,12.537935,7.1369967,28.393918821617397,64.61766339566746
10855,17.60879,7.3772144,55.87060794528722,37.02407454157391
10865,13.018867,7.023188,30.429911491806116,61.673609484330285
10867,16.99363,7.5175614,51.309454169104086,41.21968231111911
10869,12.823572,7.110485,29.657379940263205,62.872462970325294
10871,17.044687,7.496095,51.63406940063091,40.80527674218526
10874,17.5825,7.1145926,55.69053424961206,36.40730067243035
10882,16.010206,7.2237196,46.35351933599051,45.71922456035086
10884,17.842318,6.927973,57.68042976150313,34.16681805205927
10889,17.204582,7.103122,54.71558946244372,36.69980294373438
10890,16.740292,7.159322,51.234303870948025,40.32721273410528
10893,16.430748,7.069749,49.10469848316686,42.489826119126896
10895,16.066683,5.943516,42.22567666422823,43.39155084125823
10896,13.152547,7.0759206,30.49871397231258,61.3785082078826
10905,17.5295,7.067758,55.92215580675071,36.079382927935924
10927,12.116984,7.491588,28.37452747891829,65.01773771445187
10929,11.838174,7.1940603,25.23817698051669,68.1132520813664
10930,18.154797,7.1808734,59.77223952066095,33.24980461723586
10931,13.943111,7.155284,34.72511130978198,57.15524948439008
10933,17.26408,7.0113654,53.6175636307881,38.01077123581724
10941,13.797023,6.702995,32.99829448550312,56.577600909607725
10945,12.028003,6.241752,22.053062817011316,67.38899726882559
10946,13.160882,7.1443334,30.838302448016307,60.94485330056278
10947,9.596584,5.5912814,12.430631506460891,81.65633734354113
10949,15.727071,6.994808,44.76615897960282,46.20311070448307
10956,15.0627365,7.0376873,39.72784221516433,51.283581041955465
10957,14.782412,6.759483,37.57034162283613,51.76326405555839
10959,13.981149,6.913278,35.457893809086436,54.52048948388952
10961,18.230005,6.7305517,60.0141356175366,30.78188953120385
10967,15.080149,6.7211933,39.472416655564324,49.13862898019
10970,17.139404,7.0033937,53.53613620201034,37.59035377283389
10972,14.528736,6.530437,35.06872665288507,52.953976716352955
10973,14.964248,6.739356,38.73521394942421,50.61100460372733
10975,16.640265,6.5702143,47.94686385498806,40.602035140529395
10977,15.528896,6.8178244,42.09623534159959,46.96181528733828
10978,15.775415,7.0011506,44.571685191422475,45.742674301111485
10980,16.37322,7.11361,47.814947840690394,43.828530100395945
10982,14.878131,7.190147,39.439160380452606,52.04472777959987
10985,18.187334,6.648716,59.58229372795319,30.68807536780521
10987,9.394376,5.40439,11.494365989273238,82.0744968754613
10989,17.513037,6.943788,55.62442060654218,36.16739504701364
1099,15.85305,6.551984,44.22482349140915,44.937010659734504
10993,15.817961,7.208836,45.04204989118429,46.251599426940366
10995,14.450529,7.0650835,38.0101665364716,53.035809303852645
10997,17.719976,6.551269,56.02647719419489,35.290687629578436
11000,18.85497,5.4606915,63.4425954646435,23.3474451942826
11009,13.756332,7.2903295,35.63818649850353,55.70198667339976
1101,16.18138,6.9943557,46.67723423893415,44.17713391388097
11012,13.755603,7.3178263,35.71015206550514,55.775410946253764
11015,14.030176,7.5105476,37.3330943632942,54.56582131015324
1102,14.416171,7.5740676,39.94643388552723,52.78841384783256
11024,14.223723,6.628265,35.70448344338784,53.26208043397537
11032,15.549193,7.129489,43.49397447595123,47.17683165266438
11037,14.252198,7.614915,38.285661390354534,54.68954097112941
11038,15.663933,6.988831,43.397972403298446,47.18480741944107
11039,16.076992,6.954143,45.70578745714862,44.48779995966929
1104,16.288645,7.058601,47.16349640207508,42.959143829339624
11040,15.649805,6.9850016,43.14595610905011,47.33086012918617
11041,16.083332,6.968463,45.717323953742806,44.7786832445476
11042,15.681872,7.0529914,44.568875546747655,46.79573624775731
11043,17.383772,7.322984,55.023209549071616,37.07034703801945
11051,16.828814,7.1815186,52.137187434008666,39.31903158888488
11057,14.731359,7.701738,40.529793906810035,50.57683691756273
11060,14.472392,7.1537156,39.37350013489911,52.11365604987007
1107,17.848602,6.1900096,57.248169283142715,31.676912150082043
11071,12.217498,6.88728,26.324511625571233,66.12765530055742
11075,12.529753,7.3518767,29.87798636559052,63.54330869858947
11078,15.7759905,6.744096,44.548261936812104,45.439068809882016
11079,11.701696,6.7551656,23.747821366324754,68.54910140289722
1109,13.069325,8.802123,38.593650754113064,53.499059693871196
11090,11.41817,6.7116103,23.331219852805447,69.5514338226442
11093,13.191377,7.067011,31.27909204638949,61.468324185422695
11096,13.716205,6.820771,32.70381093752297,58.38244587822049
1110,17.93418,6.197785,58.91504176023005,29.96720569942327
11100,11.632473,6.926075,24.590949087223354,68.9054477005157
11103,12.100878,5.6936393,18.609837860025998,70.78196620373538
11104,11.228263,6.714938,22.288655985964265,69.75622143219908
11108,15.503318,8.398737,49.28365920967647,45.243966883917565
11117,16.040712,6.7415314,44.35346440001663,46.09085996924228
11132,12.295588,7.3406367,29.238549124471664,63.96640213922195
11133,13.773798,6.8826876,33.4276571005217,57.13859419857382
11136,13.33178,6.6926794,29.927452358315076,59.64821627878136
11137,13.418046,6.889686,30.549710269620295,60.25562615969897
11156,16.305185,7.4589553,48.491142903820574,43.44994982145774
11160,14.964273,6.972944,39.61935371449592,51.013572382814765
11163,15.010068,7.0455875,39.37725202257121,51.2373376844109
11164,15.151474,7.2662253,42.30283534275346,49.03428199231679
11165,15.361501,7.183383,43.509885474364786,47.72624233703258
11168,16.026903,6.980047,46.853552951113926,43.5434484214972
11175,15.126459,7.2810416,42.276260978004196,48.99042160842686
11176,15.973273,7.002197,46.70002382654277,43.778624943742884
11190,15.313601,7.1447277,42.28078304181629,48.772153364994786
11192,13.741707,6.9170065,33.951630163373046,57.14251741932416
11195,15.718266,7.252424,44.875192687346185,46.46672255726533
11198,13.734924,6.278425,29.63593585536499,57.027428642189335
11199,16.771072,6.251618,49.50313511555787,38.11711976820518
11200,13.454667,7.6157165,34.36005577257695,58.93455940816538
11209,15.012805,6.810112,41.056301261431194,48.44805227613386
1121,11.523683,6.6435738,21.87618975100891,70.67387497144597
11210,16.46421,6.8213625,48.964188931938814,41.483953326913166
11215,14.474775,7.1665163,37.31603157609911,53.74289714238656
11216,12.077842,6.262326,22.197694017272497,67.49697955043777
11218,15.430448,6.5540833,41.45987363892996,47.75104180669445
11224,14.867298,6.446323,37.98106078275878,50.8280076503242
11225,14.700591,7.2455235,39.85809039025143,51.34019150678105
11226,19.370344,6.3186274,67.25028249274024,25.073205107954756
11227,17.207968,7.016882,53.33474201851781,37.57347573859926
11229,15.691305,6.5534573,43.029463210740325,44.67413280025443
11240,18.276485,6.6759925,60.02752528485469,31.56446037639227
11243,15.183866,6.4785085,39.63177949503223,50.97930985363769
11244,18.780699,6.596477,62.900227225779794,28.824623011774424
11249,17.230902,6.6087475,53.89112362563691,36.323411102172166
11253,14.585102,7.0895195,37.9463680077177,53.336549042070516
11255,17.63258,6.418177,56.10969069593415,33.8036293339985
11258,13.432021,7.2973638,32.51633700660488,60.48283957322308
11269,12.693207,7.1910253,29.487357118115693,63.20748181503291
11271,16.841045,6.7270575,51.39213053805639,39.25952700609315
11272,16.731148,7.601838,50.54557818923681,42.21404799439482
11283,14.052674,6.6063905,34.233720841881315,54.61970974849935
11286,13.801115,6.657397,31.51783319924913,59.11504424778761
11395,17.519102,6.7403293,55.23695917342326,35.66675037669513
11396,15.004505,6.931229,40.10128828345933,50.035118200469476
11399,14.500893,7.3282037,40.69554391487162,49.759225764017756
114,15.052847,7.1082764,40.50086792389234,50.60249085730657
11400,14.782032,6.994726,38.36016300106933,52.58085026444322
11404,16.45108,6.730841,47.88924314384368,42.00875788805249
11407,15.811769,6.9487357,43.821291467727065,46.69565337039228
11414,16.001238,6.89119,45.713421321332675,44.639413077184884
11417,15.261881,7.367671,43.432532718247,48.623577195005765
11418,16.88192,6.7852073,50.89903007641442,39.612532466717695
11421,14.206906,6.945577,35.24614129849345,55.5391410061093
11424,12.933526,6.7515707,27.901591895803186,63.118668596237335
11427,11.774254,7.027725,25.356625461313143,67.07625281546416
11430,11.34743,6.872534,23.205049820711533,69.52922319348282
11434,13.533991,7.464634,34.14345121188514,58.54902950438341
11437,13.565493,7.314571,33.75960234975147,58.84658834161771
11438,16.441692,6.552501,46.05178686068906,41.92167772309009
11439,17.475958,6.840498,54.8744019138756,36.578947368421055
11443,15.336186,7.718469,44.65777216389043,48.85608273466488
11449,18.206493,6.724028,59.77694575001992,32.145303911415596
11454,17.42286,7.4362836,56.62606022656117,36.84180565833665
11456,16.892193,7.5453053,54.37350234661903,39.24170884909326
11460,18.192081,6.710383,59.4212981263341,32.45157719977863
11463,18.341228,6.7026286,60.74250294644027,31.365402243659695
11466,16.32297,6.8242974,49.5577791271748,40.82688702906777
11470,16.634768,7.0328918,50.28984253331026,40.954317355943935
11471,16.92133,7.0953393,52.647290441917114,38.77808911598264
11474,15.50074,7.500765,44.51121629965014,48.32475818069562
11479,12.787631,6.6453986,27.011151783434066,63.89716523367668
11480,14.029522,7.0208673,35.55026455026455,55.1031746031746
11485,17.018295,7.0340877,52.617410671056454,38.70824053452116
11489,15.27206,7.1465015,41.56902985074627,49.24626865671642
11497,13.231474,7.0843544,30.793007015879763,61.17225701996827
11498,12.275994,6.9612026,27.053935012050196,65.1741045458323
11501,13.898259,6.5842934,32.02023852547885,57.64221178171305
11509,14.444226,6.6668186,35.36427205754549,54.94899255277901
11510,13.794139,6.7533627,32.352899465346816,58.2488335484237
11511,15.215877,6.8292727,39.569356238548544,50.86445604705947
11512,13.586881,6.671931,31.30119548372814,59.64965685189285
11513,13.969862,6.498457,30.87026434035135,59.363118584975126
11514,14.005919,6.861627,33.70938208000993,57.015610936966574
11515,13.641128,6.3827066,28.868805096673828,61.20700298787565
11516,12.961263,6.930113,28.537584013596685,63.34045785800736
11523,15.408181,6.6317186,41.38212232096184,48.340825927862
11526,14.835152,7.164715,39.6331088519996,52.07823960880196
11574,14.059292,6.8768983,34.43688821427291,56.22153963833678
11575,13.933238,6.7805753,33.33012755010038,57.31459553033673
11580,21.083666,5.6015224,77.9532280631621,16.2277633419948
11581,21.46137,5.485102,80.01119590361644,14.4476550344521
11604,17.690777,6.8962145,56.709932950980125,34.55082645006083
11605,18.677593,6.488842,62.93637060953638,27.9651795429815
11613,19.718082,6.618992,69.82801155987876,24.13477126947205
11614,19.583948,6.5752816,68.64928292046936,24.60756192959583
11621,18.370497,6.104436,62.071547528369855,28.03934984959785
11622,16.721497,6.585589,48.39388277627846,39.39519756418241
11639,13.6878805,6.457523,31.07917946685165,58.396591021702505
11645,15.661605,6.9700084,43.82986491420227,45.566356334428626
11647,13.788891,6.551281,31.81516158260344,57.4388402295379
11650,13.528801,6.650525,30.854541060958702,59.19086318948962
11669,15.949233,6.3314557,44.87130402441559,43.10248640843607
11670,16.243425,6.0656533,47.3155206544683,39.21341310030295
11672,16.044687,6.289192,47.28976321200687,40.52848027473343
11675,17.058235,6.149237,52.98917338391023,34.920776039197094
11676,15.460114,6.861719,43.306546275395036,47.071783295711064
11679,16.882477,6.7647195,50.78434687858122,39.50102387796126
11681,12.7138605,6.424127,25.332747363134107,65.77473631341034
11688,14.288314,6.8484287,36.58582988762335,54.3771086476751
11691,15.060069,7.3444743,42.010671905280205,50.135389843107056
11693,19.05021,6.618978,65.13602941176471,27.69669117647059
11695,17.630371,7.033295,56.83844064424805,35.07402731550557
11697,16.597662,6.301493,49.897722453663285,37.438571107840446
11701,18.126274,6.3685613,60.13151333831962,30.68280977312391
11702,15.979377,7.271775,47.788171281630824,44.37943328488553
11705,15.897669,7.275652,47.48102396189909,44.56764399464206
11713,15.931897,7.316877,47.76215786597785,44.41657145695693
11717,16.817656,6.32889,51.08293317326931,36.253251300520205
11728,14.575317,6.9728146,37.44976424796684,53.389924369481975
11729,14.776964,7.055616,38.65951828183465,52.21512170603862
11731,12.706734,7.237198,28.81659572106886,64.74756842881263
11732,12.485074,6.5302014,25.1847564070033,66.27521568129916
11736,9.591813,6.5453258,15.916419450535276,78.27077690356421
11737,10.490541,6.6694303,18.30869077245889,75.44039428097399
11738,10.660661,6.792894,19.406087602078692,74.64488987874289
11739,9.657002,6.689372,16.204160411752092,78.40446064765173
11740,9.194945,6.255794,13.732881015202917,81.09058927000879
11780,13.41886,6.988802,31.280381178508975,60.629201225675
11781,13.441288,6.655517,30.709939466173196,60.2656588150425
11783,12.6407175,7.033782,28.128719974142484,65.02849845091407
11784,12.880107,6.819821,28.13612516394978,64.09655861595154
11786,14.283535,6.9324465,35.43989146213034,55.73002153679756
11787,11.924429,6.899041,25.256583136682025,67.63681312507023
11808,16.554226,6.9190383,50.03058407313726,40.58423845657888
11811,16.81117,6.5547166,50.908305743486395,38.8988052396718
11812,16.806026,6.5776105,51.238772942248445,38.62107866533605
11814,16.575905,6.5038276,48.39013220833399,40.330599250348946
11816,17.822432,6.507321,57.746797043921646,33.10958358881682
11817,14.799718,6.4807825,36.88740063841773,51.699317769293366
11818,17.358498,6.4372497,54.589570523054554,34.83710857847399
11819,16.853596,6.4162116,50.452991037422414,38.30407935041571
11824,15.664383,6.6664996,43.43968965206147,44.857606832466246
11825,16.606873,6.308311,47.925855006042724,39.86627532842591
11826,16.615683,6.3178015,47.74974558379027,39.81195984021143
11828,17.741627,6.507192,57.21436799664886,33.53230704785841
11829,17.706942,6.4963794,57.024890754862476,33.64321823322766
1183,15.755332,7.116082,44.12938399280576,45.32795638489209
1184,12.426452,6.9206095,27.918945944356217,64.20798776542557
11859,13.9440155,6.4436226,33.396261643466175,55.600273841877055
11868,12.291175,7.3831778,28.853815041206705,64.23531916187696
11888,13.351749,6.9597697,31.686624203821655,59.84968152866242
11904,15.472899,6.517086,40.75739907823866,47.678938308623465
11906,14.4277115,6.420381,34.108088144774094,53.35959620829742
11908,15.489751,6.6805043,41.54789382573572,45.10530871321408
11909,15.238765,6.7598686,41.53500346310163,48.21160204388338
11912,17.913485,6.9376655,57.33956651083722,33.97790055248619
11913,14.953845,6.630299,35.7221947998239,52.62610226924052
11914,18.792006,6.3542843,61.33821609038779,28.478964401294498
11916,12.39528,7.263852,27.85385172913647,66.51221785048665
11931,16.544191,7.005775,49.6939928616982,41.49613435223827
11943,14.881779,7.526582,41.96479983977168,50.72478281551211
11960,15.985997,6.749299,45.61296440609537,44.02996986113589
11962,16.477,7.235469,49.70477777011109,41.714556082366514
11964,15.756794,7.6543474,47.28805922111361,45.14322497586096
11966,16.116053,7.432825,48.34329820632286,43.389189945809754
11967,18.72969,7.016307,62.67418148861448,30.613458706242213
11972,13.975745,6.958591,33.49003626095048,58.07207265025832
11973,16.129723,6.6566906,46.231778015421845,43.212134856756904
11974,15.499619,7.1605997,43.106284436636585,48.215283877665094
11975,18.644001,6.845012,63.05272696555008,29.719393632216747
11977,13.833118,7.0808587,33.41825361441946,58.48565908753158
11988,16.853655,6.8101015,51.00258896390679,39.36646530280725
